year,county_fips,state,county_name,Democrat,Republican,total,majority,percentage,d_percentage,r_percentage,sample
2012,25007,MASSACHUSETTS,DUKES,7978,2792,10770,Democrat,0.740761374,0.740761374,0.259238626,0.999931075
2000,40077,OKLAHOMA,LATIMER,1865,1739,3604,Democrat,0.517480577,0.517480577,0.482519423,0.999904688
2008,29159,MISSOURI,PETTIS,6932,11018,17950,Republican,0.613816156,0.386183844,0.613816156,0.999898148
2016,48171,TEXAS,GILLESPIE,2288,10446,12734,Republican,0.820323543,0.179676457,0.820323543,0.99982597
2016,16015,IDAHO,BOISE,777,2673,3450,Republican,0.774782609,0.225217391,0.774782609,0.999811724
2008,55123,WISCONSIN,VERNON,8463,5367,13830,Democrat,0.611930586,0.611930586,0.388069414,0.999669995
2004,18023,INDIANA,CLINTON,3335,8471,11806,Republican,0.717516517,0.282483483,0.717516517,0.999588359
2008,39175,OHIO,WYANDOT,4461,6270,10731,Republican,0.58428851,0.41571149,0.58428851,0.999354411
2012,51007,VIRGINIA,AMELIA,2490,4331,6821,Republican,0.634950887,0.365049113,0.634950887,0.999335185
2008,1131,ALABAMA,WILCOX,4612,1868,6480,Democrat,0.711728395,0.711728395,0.288271605,0.999321662
2008,46047,SOUTH DAKOTA,FALL RIVER,1338,2348,3686,Republican,0.637004883,0.362995117,0.637004883,0.999274846
2008,12101,FLORIDA,PASCO,102417,110104,212521,Republican,0.518085272,0.481914728,0.518085272,0.999218536
2008,44009,RHODE ISLAND,WASHINGTON,39082,25624,64706,Democrat,0.603993447,0.603993447,0.396006553,0.999136766
2008,13273,GEORGIA,TERRELL,2501,1890,4391,Democrat,0.569574129,0.569574129,0.430425871,0.999037815
2000,48077,TEXAS,CLAY,1460,3112,4572,Republican,0.680664917,0.319335083,0.680664917,0.999020155
2012,51760,VIRGINIA,RICHMOND,75921,20050,95971,Democrat,0.791082723,0.791082723,0.208917277,0.998939142
2008,31079,NEBRASKA,HALL,7855,12977,20832,Republican,0.622935868,0.377064132,0.622935868,0.998921629
2008,5005,ARKANSAS,BAXTER,6539,12852,19391,Republican,0.662781703,0.337218297,0.662781703,0.998882174
2008,29155,MISSOURI,PEMISCOT,3029,3954,6983,Republican,0.566232278,0.433767722,0.566232278,0.99874465
2000,47027,TENNESSEE,CLAY,1931,1468,3399,Democrat,0.568108267,0.568108267,0.431891733,0.998688746
2008,33009,NEW HAMPSHIRE,GRAFTON,31446,17687,49133,Democrat,0.640017911,0.640017911,0.359982089,0.998650866
2016,29153,MISSOURI,OZARK,724,3639,4363,Republican,0.834059134,0.165940866,0.834059134,0.99863108
2016,12087,FLORIDA,MONROE,18971,21904,40875,Republican,0.535877676,0.464122324,0.535877676,0.998624097
2012,36055,NEW YORK,MONROE,185916,114434,300350,Democrat,0.618997836,0.618997836,0.381002164,0.998564608
2004,36109,NEW YORK,TOMPKINS,25659,13539,39198,Democrat,0.654599724,0.654599724,0.345400276,0.998512122
2008,19055,IOWA,DELAWARE,4649,4113,8762,Democrat,0.530586624,0.530586624,0.469413376,0.998445492
2004,20129,KANSAS,MORTON,276,1287,1563,Republican,0.823416507,0.176583493,0.823416507,0.998435576
2016,30045,MONTANA,JUDITH BASIN,235,872,1107,Republican,0.787714544,0.212285456,0.787714544,0.998423246
2000,24013,MARYLAND,CARROLL,20146,41742,61888,Republican,0.674476474,0.325523526,0.674476474,0.998416822
2016,4019,ARIZONA,PIMA,224661,167428,392089,Democrat,0.572984705,0.572984705,0.427015295,0.998360066
2012,22127,LOUISIANA,WINN,1919,4541,6460,Republican,0.702941176,0.297058824,0.702941176,0.998356182
2004,29165,MISSOURI,PLATTE,18412,23302,41714,Republican,0.558613415,0.441386585,0.558613415,0.998327241
2004,13247,GEORGIA,ROCKDALE,12136,18856,30992,Republican,0.608415075,0.391584925,0.608415075,0.998303342
2004,36091,NEW YORK,SARATOGA,47367,53709,101076,Republican,0.531372433,0.468627567,0.531372433,0.998297147
2016,38105,NORTH DAKOTA,WILLIAMS,1735,10069,11804,Republican,0.853015927,0.146984073,0.853015927,0.9982623
2016,55085,WISCONSIN,ONEIDA,8104,12117,20221,Republican,0.599228525,0.400771475,0.599228525,0.998193974
2016,26003,MICHIGAN,ALGER,1663,2585,4248,Republican,0.608521657,0.391478343,0.608521657,0.998013028
2004,51510,VIRGINIA,ALEXANDRIA,41116,19844,60960,Democrat,0.674475066,0.674475066,0.325524934,0.997986933
2016,38053,NORTH DAKOTA,MCKENZIE,698,3670,4368,Republican,0.840201465,0.159798535,0.840201465,0.997827309
2000,42085,PENNSYLVANIA,MERCER,23817,23132,46949,Democrat,0.50729515,0.50729515,0.49270485,0.99780644
2008,29207,MISSOURI,STODDARD,3899,9172,13071,Republican,0.701706067,0.298293933,0.701706067,0.997689077
2016,37081,NORTH CAROLINA,GUILFORD,149248,98062,247310,Democrat,0.603485504,0.603485504,0.396514496,0.997682104
2004,8023,COLORADO,COSTILLA,1170,566,1736,Democrat,0.673963134,0.673963134,0.326036866,0.997563965
2012,4023,ARIZONA,SANTA CRUZ,9486,4235,13721,Democrat,0.691349027,0.691349027,0.308650973,0.99745046
2000,30089,MONTANA,SANDERS,1165,3144,4309,Republican,0.729635646,0.270364354,0.729635646,0.99743521
2004,26055,MICHIGAN,GRAND TRAVERSE,18256,27446,45702,Republican,0.600542646,0.399457354,0.600542646,0.997367906
2008,37137,NORTH CAROLINA,PAMLICO,2838,3823,6661,Republican,0.573937847,0.426062153,0.573937847,0.997264804
2016,29159,MISSOURI,PETTIS,4324,12810,17134,Republican,0.747636279,0.252363721,0.747636279,0.997202662
2000,38073,NORTH DAKOTA,RANSOM,1080,1488,2568,Republican,0.579439252,0.420560748,0.579439252,0.997150564
2004,30011,MONTANA,CARTER,76,623,699,Republican,0.891273247,0.108726753,0.891273247,0.997145687
2016,31101,NEBRASKA,KEITH,571,3235,3806,Republican,0.849973726,0.150026274,0.849973726,0.997123819
2008,26077,MICHIGAN,KALAMAZOO,77051,51554,128605,Democrat,0.599129116,0.599129116,0.400870884,0.997066188
2004,40105,OKLAHOMA,NOWATA,1660,2805,4465,Republican,0.628219485,0.371780515,0.628219485,0.99704518
2008,48049,TEXAS,BROWN,2822,12052,14874,Republican,0.81027296,0.18972704,0.81027296,0.997033325
2008,47153,TENNESSEE,SEQUATCHIE,1717,3610,5327,Republican,0.677679745,0.322320255,0.677679745,0.996926405
2016,17043,ILLINOIS,DUPAGE,228622,166415,395037,Democrat,0.578735663,0.578735663,0.421264337,0.996918642
2012,29019,MISSOURI,BOONE,39847,37404,77251,Democrat,0.515812093,0.515812093,0.484187907,0.996901551
2008,38059,NORTH DAKOTA,MORTON,5079,7869,12948,Republican,0.607738647,0.392261353,0.607738647,0.996898376
2000,20031,KANSAS,COFFEY,1196,2700,3896,Republican,0.69301848,0.30698152,0.69301848,0.996881873
2008,18109,INDIANA,MORGAN,10330,18129,28459,Republican,0.63702168,0.36297832,0.63702168,0.996876822
2004,24033,MARYLAND,PRINCE GEORGE'S,260532,55532,316064,Democrat,0.824301407,0.824301407,0.175698593,0.996810254
2008,18015,INDIANA,CARROLL,3736,4858,8594,Republican,0.565278101,0.434721899,0.565278101,0.996752326
2016,37003,NORTH CAROLINA,ALEXANDER,3767,13893,17660,Republican,0.786693092,0.213306908,0.786693092,0.99673135
2000,48131,TEXAS,DUVAL,3990,1010,5000,Democrat,0.798,0.798,0.202,0.996618815
2004,35045,NEW MEXICO,SAN JUAN,14843,29525,44368,Republican,0.665457086,0.334542914,0.665457086,0.996495051
2012,5033,ARKANSAS,CRAWFORD,4881,15145,20026,Republican,0.756266853,0.243733147,0.756266853,0.996488169
2016,13007,GEORGIA,BAKER,650,775,1425,Republican,0.543859649,0.456140351,0.543859649,0.996366135
2000,51083,VIRGINIA,HALIFAX,5963,7732,13695,Republican,0.564585615,0.435414385,0.564585615,0.996352189
2016,21029,KENTUCKY,BULLITT,8255,26210,34465,Republican,0.760481648,0.239518352,0.760481648,0.996276108
2008,13277,GEORGIA,TIFT,4749,9431,14180,Republican,0.665091678,0.334908322,0.665091678,0.996265149
2012,29075,MISSOURI,GENTRY,937,1988,2925,Republican,0.67965812,0.32034188,0.67965812,0.996239884
2000,40089,OKLAHOMA,MCCURTAIN,3752,6601,10353,Republican,0.637592968,0.362407032,0.637592968,0.996194372
2016,40027,OKLAHOMA,CLEVELAND,38829,62538,101367,Republican,0.616946343,0.383053657,0.616946343,0.996148688
2012,8011,COLORADO,BENT,815,1075,1890,Republican,0.568783069,0.431216931,0.568783069,0.9959353
2000,54089,WEST VIRGINIA,SUMMERS,2299,2304,4603,Republican,0.500543124,0.499456876,0.500543124,0.995921229
2016,48503,TEXAS,YOUNG,876,6601,7477,Republican,0.882840712,0.117159288,0.882840712,0.995912364
2000,48307,TEXAS,MCCULLOCH,794,2084,2878,Republican,0.724113968,0.275886032,0.724113968,0.995845969
2004,42087,PENNSYLVANIA,MIFFLIN,4889,11726,16615,Republican,0.705747818,0.294252182,0.705747818,0.995783589
2004,37007,NORTH CAROLINA,ANSON,5413,3796,9209,Democrat,0.587794549,0.587794549,0.412205451,0.995673263
2012,5087,ARKANSAS,MADISON,2099,4263,6362,Republican,0.670072304,0.329927696,0.670072304,0.995569781
2004,30111,MONTANA,YELLOWSTONE,24120,40903,65023,Republican,0.629054335,0.370945665,0.629054335,0.995564943
2012,31055,NEBRASKA,DOUGLAS,106456,113220,219676,Republican,0.5153954,0.4846046,0.5153954,0.995462091
2012,40083,OKLAHOMA,LOGAN,4724,12314,17038,Republican,0.72273741,0.27726259,0.72273741,0.995438452
2012,38027,NORTH DAKOTA,EDDY,486,634,1120,Republican,0.566071429,0.433928571,0.566071429,0.995415396
2008,21055,KENTUCKY,CRITTENDEN,1254,2604,3858,Republican,0.67496112,0.32503888,0.67496112,0.995346105
2012,13285,GEORGIA,TROUP,10547,15179,25726,Republican,0.590025655,0.409974345,0.590025655,0.995328621
2012,28153,MISSISSIPPI,WAYNE,4148,6111,10259,Republican,0.595672093,0.404327907,0.595672093,0.995287395
2012,29093,MISSOURI,IRON,1669,2252,3921,Republican,0.57434328,0.42565672,0.57434328,0.995249302
2012,19059,IOWA,DICKINSON,4095,5912,10007,Republican,0.590786449,0.409213551,0.590786449,0.995020652
2016,48495,TEXAS,WINKLER,420,1403,1823,Republican,0.769610532,0.230389468,0.769610532,0.994734989
2008,2009,ALASKA,DISTRICT 9,2805,4141,6946,Republican,0.596170458,0.403829542,0.596170458,0.994696943
2012,45025,SOUTH CAROLINA,CHESTERFIELD,7958,8490,16448,Republican,0.516172179,0.483827821,0.516172179,0.994596816
2016,18167,INDIANA,VIGO,15931,21937,37868,Republican,0.579301785,0.420698215,0.579301785,0.994577906
2008,20183,KANSAS,SMITH,446,1719,2165,Republican,0.793995381,0.206004619,0.793995381,0.994525357
2004,26085,MICHIGAN,LAKE,2675,2503,5178,Democrat,0.516608729,0.516608729,0.483391271,0.994388349
2016,42075,PENNSYLVANIA,LEBANON,18953,40525,59478,Republican,0.681344363,0.318655637,0.681344363,0.994216647
2000,29229,MISSOURI,WRIGHT,2250,5391,7641,Republican,0.705535925,0.294464075,0.705535925,0.994204179
2012,1043,ALABAMA,CULLMAN,5052,28999,34051,Republican,0.851634313,0.148365687,0.851634313,0.994129383
2012,16031,IDAHO,CASSIA,1098,7154,8252,Republican,0.866941348,0.133058652,0.866941348,0.994065516
2016,40053,OKLAHOMA,GRANT,288,1827,2115,Republican,0.863829787,0.136170213,0.863829787,0.994053398
2016,26001,MICHIGAN,ALCONA,1732,4201,5933,Republican,0.708073487,0.291926513,0.708073487,0.994051173
2004,31125,NEBRASKA,NANCE,459,1237,1696,Republican,0.729363208,0.270636792,0.729363208,0.994024802
2000,18063,INDIANA,HENDRICKS,10786,28651,39437,Republican,0.726500494,0.273499506,0.726500494,0.993924798
2016,19123,IOWA,MAHASKA,2619,7432,10051,Republican,0.739428913,0.260571087,0.739428913,0.993911921
2004,51093,VIRGINIA,ISLE OF WIGHT,5871,9929,15800,Republican,0.628417722,0.371582278,0.628417722,0.993819635
2004,29095,MISSOURI,JACKSON,79029,94439,173468,Republican,0.544417414,0.455582586,0.544417414,0.993647397
2000,54057,WEST VIRGINIA,MINERAL,3341,6180,9521,Republican,0.649091482,0.350908518,0.649091482,0.993377067
2016,48203,TEXAS,HARRISON,7151,18749,25900,Republican,0.723899614,0.276100386,0.723899614,0.993342285
2004,29001,MISSOURI,ADAIR,4938,6367,11305,Republican,0.563202123,0.436797877,0.563202123,0.99331004
2012,46045,SOUTH DAKOTA,EDMUNDS,622,1264,1886,Republican,0.670201485,0.329798515,0.670201485,0.993076032
2016,50005,VERMONT,CALEDONIA,6445,5534,11979,Democrat,0.538024877,0.538024877,0.461975123,0.99304457
2012,37079,NORTH CAROLINA,GREENE,3778,4411,8189,Republican,0.538649408,0.461350592,0.538649408,0.992983736
2012,26163,MICHIGAN,WAYNE,595846,213814,809660,Democrat,0.735921251,0.735921251,0.264078749,0.992923181
2016,35005,NEW MEXICO,CHAVES,5534,12872,18406,Republican,0.699337173,0.300662827,0.699337173,0.992901655
2000,35007,NEW MEXICO,COLFAX,2653,2600,5253,Democrat,0.505044736,0.505044736,0.494955264,0.992883823
2012,19097,IOWA,JACKSON,5907,4177,10084,Democrat,0.585779453,0.585779453,0.414220547,0.992872876
2004,51570,VIRGINIA,COLONIAL HEIGHTS,2061,6129,8190,Republican,0.748351648,0.251648352,0.748351648,0.992845738
2008,51121,VIRGINIA,MONTGOMERY,21031,19028,40059,Democrat,0.525000624,0.525000624,0.474999376,0.992610896
2016,55123,WISCONSIN,VERNON,6352,6996,13348,Republican,0.524123464,0.475876536,0.524123464,0.992603853
2016,48057,TEXAS,CALHOUN,2118,4638,6756,Republican,0.686500888,0.313499112,0.686500888,0.992603546
2012,46039,SOUTH DAKOTA,DEUEL,941,1175,2116,Republican,0.555293006,0.444706994,0.555293006,0.992576296
2000,28099,MISSISSIPPI,NESHOBA,2563,6409,8972,Republican,0.714333482,0.285666518,0.714333482,0.992485327
2012,12005,FLORIDA,BAY,22051,56876,78927,Republican,0.720615252,0.279384748,0.720615252,0.992371372
2008,5015,ARKANSAS,CARROLL,4172,6083,10255,Republican,0.593174061,0.406825939,0.593174061,0.992355154
2008,15001,HAWAII,HAWAII,50819,14866,65685,Democrat,0.7736774,0.7736774,0.2263226,0.992277216
2016,13037,GEORGIA,CALHOUN,1179,830,2009,Democrat,0.586859134,0.586859134,0.413140866,0.9921021
2000,5043,ARKANSAS,DREW,3060,2756,5816,Democrat,0.526134801,0.526134801,0.473865199,0.992023691
2016,30085,MONTANA,ROOSEVELT,1560,1797,3357,Republican,0.535299374,0.464700626,0.535299374,0.991881387
2004,16027,IDAHO,CANYON,13415,41599,55014,Republican,0.756152979,0.243847021,0.756152979,0.99172753
2004,48141,TEXAS,EL PASO,95142,73261,168403,Democrat,0.564966182,0.564966182,0.435033818,0.991727501
2000,20027,KANSAS,CLAY,951,2998,3949,Republican,0.759179539,0.240820461,0.759179539,0.991703463
2008,6075,CALIFORNIA,SAN FRANCISCO,322220,52292,374512,Democrat,0.860372965,0.860372965,0.139627035,0.991677419
2016,55071,WISCONSIN,MANITOWOC,14506,23193,37699,Republican,0.615215258,0.384784742,0.615215258,0.991672261
2016,38019,NORTH DAKOTA,CAVALIER,476,1357,1833,Republican,0.740316421,0.259683579,0.740316421,0.991605537
2016,27087,MINNESOTA,MAHNOMEN,930,991,1921,Republican,0.515877147,0.484122853,0.515877147,0.99160294
2012,18079,INDIANA,JENNINGS,3821,6120,9941,Republican,0.61563223,0.38436777,0.61563223,0.991530229
2016,48149,TEXAS,FAYETTE,2144,8743,10887,Republican,0.803067879,0.196932121,0.803067879,0.991405931
2004,18019,INDIANA,CLARK,17648,24495,42143,Republican,0.581235318,0.418764682,0.581235318,0.991320389
2012,28023,MISSISSIPPI,CLARKE,3111,5049,8160,Republican,0.61875,0.38125,0.61875,0.991315594
2008,29025,MISSOURI,CALDWELL,1814,2654,4468,Republican,0.594001791,0.405998209,0.594001791,0.991267407
2016,36041,NEW YORK,HAMILTON,949,2064,3013,Republican,0.68503153,0.31496847,0.68503153,0.991217157
2012,45091,SOUTH CAROLINA,YORK,39131,59546,98677,Republican,0.603443558,0.396556442,0.603443558,0.991141654
2008,36027,NEW YORK,DUTCHESS,71060,59628,130688,Democrat,0.543737757,0.543737757,0.456262243,0.991093778
2012,6001,CALIFORNIA,ALAMEDA,469684,108182,577866,Democrat,0.812790509,0.812790509,0.187209491,0.990983277
2000,30041,MONTANA,HILL,2760,3392,6152,Republican,0.55136541,0.44863459,0.55136541,0.990820526
2008,13011,GEORGIA,BANKS,1027,5120,6147,Republican,0.832926631,0.167073369,0.832926631,0.990657365
2000,39119,OHIO,MUSKINGUM,13415,17995,31410,Republican,0.572906718,0.427093282,0.572906718,0.990623796
2004,13107,GEORGIA,EMANUEL,2774,4666,7440,Republican,0.627150538,0.372849462,0.627150538,0.990599031
2004,5135,ARKANSAS,SHARP,3265,4097,7362,Republican,0.556506384,0.443493616,0.556506384,0.990457805
2000,55045,WISCONSIN,GREEN,7863,6790,14653,Democrat,0.536613663,0.536613663,0.463386337,0.990263235
2000,47157,TENNESSEE,SHELBY,190404,141756,332160,Democrat,0.573229769,0.573229769,0.426770231,0.990194151
2012,48083,TEXAS,COLEMAN,442,3012,3454,Republican,0.872032426,0.127967574,0.872032426,0.990098559
2016,40137,OKLAHOMA,STEPHENS,3086,14182,17268,Republican,0.821287931,0.178712069,0.821287931,0.990023443
2008,29143,MISSOURI,NEW MADRID,3370,4593,7963,Republican,0.576792666,0.423207334,0.576792666,0.989996733
2016,51820,VIRGINIA,WAYNESBORO,3764,4801,8565,Republican,0.560537069,0.439462931,0.560537069,0.989976059
2008,40057,OKLAHOMA,HARMON,333,757,1090,Republican,0.694495413,0.305504587,0.694495413,0.989975466
2000,36029,NEW YORK,ERIE,240176,160176,400352,Democrat,0.599912077,0.599912077,0.400087923,0.989905882
2004,47035,TENNESSEE,CUMBERLAND,8326,15142,23468,Republican,0.645219022,0.354780978,0.645219022,0.989846304
2016,48033,TEXAS,BORDEN,31,330,361,Republican,0.914127424,0.085872576,0.914127424,0.989815505
2004,49011,UTAH,DAVIS,20893,86187,107080,Republican,0.804884199,0.195115801,0.804884199,0.989795059
2016,30039,MONTANA,GRANITE,472,1192,1664,Republican,0.716346154,0.283653846,0.716346154,0.989684687
2016,26035,MICHIGAN,CLARE,4249,8505,12754,Republican,0.666849616,0.333150384,0.666849616,0.989646756
2012,18095,INDIANA,MADISON,24407,26769,51176,Republican,0.523077224,0.476922776,0.523077224,0.989582992
2008,19115,IOWA,LOUISA,2523,2314,4837,Democrat,0.5216043,0.5216043,0.4783957,0.989403689
2016,46021,SOUTH DAKOTA,CAMPBELL,105,704,809,Republican,0.870210136,0.129789864,0.870210136,0.989400991
2012,4025,ARIZONA,YAVAPAI,33918,64468,98386,Republican,0.655255829,0.344744171,0.655255829,0.989362091
2012,48159,TEXAS,FRANKLIN,751,3446,4197,Republican,0.821062664,0.178937336,0.821062664,0.989324153
2016,51071,VIRGINIA,GILES,1950,5910,7860,Republican,0.751908397,0.248091603,0.751908397,0.989243576
2000,6107,CALIFORNIA,TULARE,33006,54070,87076,Republican,0.620951812,0.379048188,0.620951812,0.989162508
2004,18107,INDIANA,MONTGOMERY,3536,10901,14437,Republican,0.755073769,0.244926231,0.755073769,0.989108202
2012,46119,SOUTH DAKOTA,SULLY,186,613,799,Republican,0.767209011,0.232790989,0.767209011,0.989089351
2000,19117,IOWA,LUCAS,1934,2262,4196,Republican,0.539084843,0.460915157,0.539084843,0.989044113
2016,16027,IDAHO,CANYON,16883,47222,64105,Republican,0.736635208,0.263364792,0.736635208,0.988978834
2004,19175,IOWA,UNION,2747,3165,5912,Republican,0.535351827,0.464648173,0.535351827,0.988928211
2000,48083,TEXAS,COLEMAN,853,2687,3540,Republican,0.759039548,0.240960452,0.759039548,0.988912405
2000,1115,ALABAMA,ST. CLAIR,6485,17117,23602,Republican,0.72523515,0.27476485,0.72523515,0.988870273
2000,22089,LOUISIANA,ST. CHARLES,8918,11981,20899,Republican,0.573281018,0.426718982,0.573281018,0.988830415
2012,50001,VERMONT,ADDISON,12257,5203,17460,Democrat,0.702004582,0.702004582,0.297995418,0.988381633
2008,18103,INDIANA,MIAMI,5564,8312,13876,Republican,0.59901989,0.40098011,0.59901989,0.988355709
2008,39125,OHIO,PAULDING,4165,5317,9482,Republican,0.560746678,0.439253322,0.560746678,0.988204347
2016,51043,VIRGINIA,CLARKE,3051,4661,7712,Republican,0.60438278,0.39561722,0.60438278,0.98800007
2004,54023,WEST VIRGINIA,GRANT,963,4063,5026,Republican,0.808396339,0.191603661,0.808396339,0.987990417
2012,21227,KENTUCKY,WARREN,16805,26384,43189,Republican,0.610896293,0.389103707,0.610896293,0.987889304
2016,24037,MARYLAND,ST. MARY'S,17534,28663,46197,Republican,0.620451544,0.379548456,0.620451544,0.987809429
2000,20173,KANSAS,SEDGWICK,62561,93724,156285,Republican,0.599699267,0.400300733,0.599699267,0.987684421
2016,51001,VIRGINIA,ACCOMACK,6740,8583,15323,Republican,0.560138354,0.439861646,0.560138354,0.987676325
2008,51081,VIRGINIA,GREENSVILLE,3122,1729,4851,Democrat,0.643578644,0.643578644,0.356421356,0.98763007
2000,1097,ALABAMA,MOBILE,58640,78162,136802,Republican,0.571351296,0.428648704,0.571351296,0.987361511
2000,5095,ARKANSAS,MONROE,1910,1329,3239,Democrat,0.589688175,0.589688175,0.410311825,0.987304806
2004,48337,TEXAS,MONTAGUE,1946,5910,7856,Republican,0.752291242,0.247708758,0.752291242,0.987291807
2008,2013,ALASKA,DISTRICT 13,2800,8432,11232,Republican,0.750712251,0.249287749,0.750712251,0.987245587
2004,16071,IDAHO,ONEIDA,304,1789,2093,Republican,0.854753942,0.145246058,0.854753942,0.987226562
2012,19163,IOWA,SCOTT,50652,38251,88903,Democrat,0.569744553,0.569744553,0.430255447,0.987219279
2000,48005,TEXAS,ANGELINA,9957,16648,26605,Republican,0.62574704,0.37425296,0.62574704,0.987159729
2004,38041,NORTH DAKOTA,HETTINGER,405,1044,1449,Republican,0.720496894,0.279503106,0.720496894,0.987081179
2004,18137,INDIANA,RIPLEY,3510,8224,11734,Republican,0.700869269,0.299130731,0.700869269,0.987020287
2004,48363,TEXAS,PALO PINTO,2816,7137,9953,Republican,0.71707023,0.28292977,0.71707023,0.986954361
2004,37055,NORTH CAROLINA,DARE,6136,9345,15481,Republican,0.603643176,0.396356824,0.603643176,0.98694829
2012,1095,ALABAMA,MARSHALL,6299,25867,32166,Republican,0.804172107,0.195827893,0.804172107,0.986838926
2000,47127,TENNESSEE,MOORE,1107,1145,2252,Republican,0.508436945,0.491563055,0.508436945,0.986789416
2004,13047,GEORGIA,CATOOSA,5807,16406,22213,Republican,0.738576509,0.261423491,0.738576509,0.986749283
2000,48397,TEXAS,ROCKWALL,3642,13666,17308,Republican,0.789577074,0.210422926,0.789577074,0.986727233
2012,30059,MONTANA,MEAGHER,269,670,939,Republican,0.713525027,0.286474973,0.713525027,0.986706061
2016,54025,WEST VIRGINIA,GREENBRIER,3765,9556,13321,Republican,0.717363561,0.282636439,0.717363561,0.986702676
2008,5071,ARKANSAS,JOHNSON,3034,4922,7956,Republican,0.618652589,0.381347411,0.618652589,0.986626413
2016,48467,TEXAS,VAN ZANDT,2799,18473,21272,Republican,0.868418578,0.131581422,0.868418578,0.986584977
2004,47077,TENNESSEE,HENDERSON,3448,6585,10033,Republican,0.656334097,0.343665903,0.656334097,0.986571336
2012,28067,MISSISSIPPI,JONES,9211,20687,29898,Republican,0.691919192,0.308080808,0.691919192,0.986558231
2004,21237,KENTUCKY,WOLFE,1744,1385,3129,Democrat,0.557366571,0.557366571,0.442633429,0.986480027
2004,45083,SOUTH CAROLINA,SPARTANBURG,33633,62004,95637,Republican,0.648326485,0.351673515,0.648326485,0.986333229
2012,1089,ALABAMA,MADISON,62015,90884,152899,Republican,0.594405457,0.405594543,0.594405457,0.986318017
2008,13013,GEORGIA,BARROW,6657,17625,24282,Republican,0.725846306,0.274153694,0.725846306,0.9863155
2012,51019,VIRGINIA,BEDFORD,10209,26679,36888,Republican,0.723243331,0.276756669,0.723243331,0.986248461
2000,45077,SOUTH CAROLINA,PICKENS,8927,24681,33608,Republican,0.734378719,0.265621281,0.734378719,0.986243848
2004,31035,NEBRASKA,CLAY,743,2543,3286,Republican,0.773889227,0.226110773,0.773889227,0.986197065
2004,36029,NEW YORK,ERIE,240563,173198,413761,Democrat,0.581405691,0.581405691,0.418594309,0.986193276
2016,45079,SOUTH CAROLINA,RICHLAND,108000,52469,160469,Democrat,0.673027189,0.673027189,0.326972811,0.986183697
2004,25021,MASSACHUSETTS,NORFOLK,199392,127763,327155,Democrat,0.609472574,0.609472574,0.390527426,0.986150903
2012,17075,ILLINOIS,IROQUOIS,3413,9120,12533,Republican,0.727678928,0.272321072,0.727678928,0.985776106
2012,19111,IOWA,LEE,10714,7785,18499,Democrat,0.579166441,0.579166441,0.420833559,0.985520258
2004,29177,MISSOURI,RAY,5034,5673,10707,Republican,0.529840291,0.470159709,0.529840291,0.985513273
2008,36049,NEW YORK,LEWIS,4986,5969,10955,Republican,0.544865358,0.455134642,0.544865358,0.985423631
2012,28077,MISSISSIPPI,LAWRENCE,2468,4192,6660,Republican,0.629429429,0.370570571,0.629429429,0.985392317
2000,1039,ALABAMA,COVINGTON,4440,8961,13401,Republican,0.668681442,0.331318558,0.668681442,0.985228579
2004,41043,OREGON,LINN,19940,31260,51200,Republican,0.610546875,0.389453125,0.610546875,0.985220622
2012,5005,ARKANSAS,BAXTER,5172,13688,18860,Republican,0.725768823,0.274231177,0.725768823,0.985071411
2008,17015,ILLINOIS,CARROLL,3965,3596,7561,Democrat,0.524401534,0.524401534,0.475598466,0.985049415
2004,51121,VIRGINIA,MONTGOMERY,14128,17070,31198,Republican,0.547150458,0.452849542,0.547150458,0.984935916
2008,37075,NORTH CAROLINA,GRAHAM,1265,2824,4089,Republican,0.690633407,0.309366593,0.690633407,0.984890758
2016,13049,GEORGIA,CHARLTON,1004,2951,3955,Republican,0.746144121,0.253855879,0.746144121,0.984836717
2016,38011,NORTH DAKOTA,BOWMAN,227,1446,1673,Republican,0.864315601,0.135684399,0.864315601,0.984798313
2004,27137,MINNESOTA,SAINT LOUIS,77694,39866,117560,Democrat,0.660888057,0.660888057,0.339111943,0.984734693
2012,19091,IOWA,HUMBOLDT,1972,3099,5071,Republican,0.611122067,0.388877933,0.611122067,0.984653392
2008,48435,TEXAS,SUTTON,381,1189,1570,Republican,0.757324841,0.242675159,0.757324841,0.984625165
2012,6067,CALIFORNIA,SACRAMENTO,300503,202514,503017,Democrat,0.597401281,0.597401281,0.402598719,0.984582791
2012,26055,MICHIGAN,GRAND TRAVERSE,20875,26534,47409,Republican,0.559682761,0.440317239,0.559682761,0.98454698
2012,23005,MAINE,CUMBERLAND,101950,57821,159771,Democrat,0.638100782,0.638100782,0.361899218,0.984529038
2000,29201,MISSOURI,SCOTT,6452,8999,15451,Republican,0.58242185,0.41757815,0.58242185,0.984515471
2008,20165,KANSAS,RUSH,504,1225,1729,Republican,0.708502024,0.291497976,0.708502024,0.984497049
2016,48299,TEXAS,LLANO,1825,8299,10124,Republican,0.819735282,0.180264718,0.819735282,0.984384068
2012,26081,MICHIGAN,KENT,133408,155925,289333,Republican,0.538911911,0.461088089,0.538911911,0.984378107
2012,21005,KENTUCKY,ANDERSON,3315,6822,10137,Republican,0.672980172,0.327019828,0.672980172,0.984186362
2000,28103,MISSISSIPPI,NOXUBEE,3383,1530,4913,Democrat,0.688581315,0.688581315,0.311418685,0.984117581
